order_id,customer_id,region,city,product_id,product_name,category,quantity,unit_price,discount,sales,profit,ship_mode,order_date,delivery_date,rating
ORD05462,CUST0102,North,Lucknow,P007,Women's Kurta Set,Clothing,4,999,0.2,3196.8,867.69,Standard,2023-05-30,2023-06-04,2
ORD05463,CUST1183,East,Patna,P010,Cotton Hoodie,Clothing,2,1299,0.15,2208.3,688.49,Standard,2023-08-14,2023-08-19,5
ORD05464,CUST0734,North,Jaipur,P001,Wireless Earbuds,Electronics,3,1299,0,3897,481.68,Express,2024-05-09,2024-05-11,4
ORD05465,CUST0199,East,Guwahati,P015,Python Programming,Books,2,499,0.05,948.1,123.73,Express,2023-12-28,2023-12-30,5
ORD05466,CUST0842,North,Amritsar,P002,Laptop Stand,Electronics,5,899,0,4495,1434.05,Express,2024-01-26,2024-01-28,5
ORD05467,CUST0266,South,Hyderabad,P020,Fitness Dumbbells,Sports,5,1999,0.1,8995.5,2034.84,Same Day,2024-03-16,2024-03-16,5
ORD05468,CUST0118,South,Bangalore,P015,Python Programming,Books,4,499,0,1996,678.82,Standard,2023-01-06,2023-01-11,4
ORD05469,CUST0514,West,Ahmedabad,P006,Men's Running Shoes,Clothing,3,1899,0.1,5127.3,1580.37,Same Day,2023-06-23,2023-06-23,5
ORD05470,CUST0817,East,Patna,P019,Yoga Mat,Sports,1,699,0.05,664.05,116.4,Overnight,2023-09-03,2023-09-04,4
ORD05471,CUST0983,North,Lucknow,P017,Business Strategy,Books,5,399,0,1995,490.71,Same Day,2023-07-11,2023-07-11,5
ORD05472,CUST0049,West,Pune,P007,Women's Kurta Set,Clothing,2,999,0,1998,555.2,Standard,2023-04-03,2023-04-08,2
ORD05473,CUST0645,North,Chandigarh,P007,Women's Kurta Set,Clothing,2,999,0.1,1798.2,407.45,Standard,2023-12-24,2023-12-29,3
ORD05474,CUST0995,West,Nagpur,P016,Data Science Handbook,Books,5,699,0.1,3145.5,725.47,Standard,2023-07-23,2023-07-28,5
ORD05475,CUST0075,South,Bangalore,P013,Study Table,Furniture,2,6999,0,13998,4540.46,Express,2024-01-22,2024-01-24,4
ORD05476,CUST0587,West,Mumbai,P019,Yoga Mat,Sports,1,699,0.2,559.2,116.57,Express,2023-09-19,2023-09-21,5
ORD05477,CUST0897,South,Hyderabad,P003,USB-C Hub,Electronics,3,699,0.15,1782.45,557.53,Express,2023-08-14,2023-08-16,5
ORD05478,CUST0732,North,Lucknow,P015,Python Programming,Books,5,499,0.1,2245.5,829.72,Overnight,2023-01-07,2023-01-08,1
ORD05479,CUST0471,West,Nagpur,P008,Denim Jacket,Clothing,2,1799,0.1,3238.2,1218.83,Express,2024-03-08,2024-03-10,4
ORD05480,CUST1157,South,Hyderabad,P017,Business Strategy,Books,3,399,0,1197,156.38,Overnight,2024-01-30,2024-01-31,4
ORD05481,CUST0430,South,Chennai,P008,Denim Jacket,Clothing,2,1799,0.2,2878.4,722.58,Standard,2023-10-04,2023-10-09,2
ORD05482,CUST0925,Central,Jabalpur,P016,Data Science Handbook,Books,3,699,0.15,1782.45,256.02,Standard,2024-05-26,2024-05-31,3
ORD05483,CUST0668,West,Pune,P007,Women's Kurta Set,Clothing,2,999,0,1998,554.6,Standard,2023-08-13,2023-08-18,5
ORD05484,CUST1192,West,Surat,P014,Bedside Table,Furniture,3,3299,0.05,9402.15,1864.65,Express,2023-09-03,2023-09-05,4
ORD05485,CUST1006,North,Chandigarh,P010,Cotton Hoodie,Clothing,3,1299,0.05,3702.15,954.19,Overnight,2023-06-07,2023-06-08,3
ORD05486,CUST0553,West,Pune,P010,Cotton Hoodie,Clothing,4,1299,0.15,4416.6,875.88,Standard,2024-02-05,2024-02-10,2
ORD05487,CUST0125,North,Chandigarh,P003,USB-C Hub,Electronics,5,699,0,3495,1286.63,Overnight,2023-04-25,2023-04-26,5
ORD05488,CUST0338,North,Lucknow,P017,Business Strategy,Books,1,399,0.05,379.05,51.56,Express,2023-06-07,2023-06-09,4
ORD05489,CUST0873,South,Hyderabad,P003,USB-C Hub,Electronics,5,699,0.15,2970.75,1102.99,Standard,2023-02-06,2023-02-11,5
ORD05490,CUST0938,South,Kochi,P007,Women's Kurta Set,Clothing,3,999,0,2997,1123.33,Overnight,2024-05-06,2024-05-07,4
ORD05491,CUST1167,East,Ranchi,P019,Yoga Mat,Sports,3,699,0,2097,761.46,Overnight,2024-01-19,2024-01-20,5
ORD05492,CUST0279,South,Kochi,P017,Business Strategy,Books,2,399,0,798,111.73,Standard,2023-07-21,2023-07-26,5
ORD05493,CUST1072,Central,Gwalior,P015,Python Programming,Books,1,499,0.05,474.05,151.45,Express,2023-08-03,2023-08-05,5
ORD05494,CUST0551,West,Nagpur,P003,USB-C Hub,Electronics,3,699,0.2,1677.6,626.47,Standard,2023-01-23,2023-01-28,5
ORD05495,CUST0271,South,Hyderabad,P018,Cricket Bat,Sports,3,1499,0.1,4047.3,973.2,Express,2023-04-18,2023-04-20,5
ORD05496,CUST0367,South,Bangalore,P005,Webcam HD,Electronics,5,1599,0.15,6795.75,2084.66,Standard,2023-11-03,2023-11-08,4
ORD05497,CUST0163,South,Hyderabad,P008,Denim Jacket,Clothing,3,1799,0.2,4317.6,1394.37,Standard,2023-10-12,2023-10-17,4
ORD05498,CUST1001,East,Guwahati,P017,Business Strategy,Books,4,399,0.1,1436.4,265.61,Overnight,2023-09-17,2023-09-18,5
ORD05499,CUST0047,South,Hyderabad,P017,Business Strategy,Books,1,399,0.05,379.05,119.14,Overnight,2024-01-09,2024-01-10,4
ORD05500,CUST1157,South,Hyderabad,P003,USB-C Hub,Electronics,1,699,0,699,120.48,Standard,2023-09-27,2023-10-02,1
ORD05501,CUST0096,West,Ahmedabad,P015,Python Programming,Books,5,499,0,2495,574.3,Standard,2023-12-26,2023-12-31,4
ORD05502,CUST0429,Central,Bhopal,P009,Yoga Pants,Clothing,3,899,0.2,2157.6,541.53,Express,2023-09-29,2023-10-01,5
ORD05503,CUST0944,North,Jaipur,P015,Python Programming,Books,1,499,0,499,121.86,Standard,2023-11-04,2023-11-09,4
ORD05504,CUST0521,North,Lucknow,P019,Yoga Mat,Sports,4,699,0.15,2376.6,872.72,Express,2023-12-22,2023-12-24,2
ORD05505,CUST0752,East,Bhubaneswar,P001,Wireless Earbuds,Electronics,2,1299,0.1,2338.2,490.02,Express,2024-03-17,2024-03-19,5
ORD05506,CUST0416,South,Bangalore,P017,Business Strategy,Books,3,399,0,1197,298.63,Same Day,2023-02-22,2023-02-22,4
ORD05507,CUST0594,North,Delhi,P009,Yoga Pants,Clothing,2,899,0.2,1438.4,180.65,Express,2024-05-05,2024-05-07,4
ORD05508,CUST0265,East,Patna,P009,Yoga Pants,Clothing,2,899,0.05,1708.1,362.59,Express,2023-03-04,2023-03-06,3
ORD05509,CUST0745,Central,Gwalior,P020,Fitness Dumbbells,Sports,2,1999,0.1,3598.2,794.71,Overnight,2024-03-25,2024-03-26,5
ORD05510,CUST1077,South,Hyderabad,P016,Data Science Handbook,Books,1,699,0.15,594.15,109.71,Overnight,2023-06-01,2023-06-02,2
ORD05511,CUST0554,South,Hyderabad,P017,Business Strategy,Books,3,399,0.05,1137.15,306.74,Standard,2023-05-02,2023-05-07,5
ORD05512,CUST1067,South,Coimbatore,P001,Wireless Earbuds,Electronics,4,1299,0.2,4156.8,674.38,Express,2024-04-18,2024-04-20,4
ORD05513,CUST0376,South,Hyderabad,P019,Yoga Mat,Sports,2,699,0,1398,451.69,Overnight,2024-03-07,2024-03-08,4
ORD05514,CUST0973,South,Chennai,P016,Data Science Handbook,Books,5,699,0.2,2796.0,537.07,Express,2023-11-29,2023-12-01,4
ORD05515,CUST0650,North,Amritsar,P012,Bookshelf 5-Tier,Furniture,3,4599,0.05,13107.15,2831.65,Standard,2023-04-20,2023-04-25,4
ORD05516,CUST0235,South,Bangalore,P017,Business Strategy,Books,5,399,0.1,1795.5,314.53,Standard,2023-05-09,2023-05-14,5
ORD05517,CUST1136,West,Mumbai,P017,Business Strategy,Books,5,399,0.15,1695.75,232.25,Standard,2023-11-21,2023-11-26,4
ORD05518,CUST0859,North,Jaipur,P019,Yoga Mat,Sports,5,699,0,3495,1216.06,Express,2024-01-11,2024-01-13,5
ORD05519,CUST0833,West,Pune,P013,Study Table,Furniture,1,6999,0.2,5599.2,1247.27,Standard,2023-02-05,2023-02-10,5
ORD05520,CUST0851,West,Ahmedabad,P004,Mechanical Keyboard,Electronics,3,2499,0.05,7122.15,2081.88,Standard,2023-10-15,2023-10-20,4
ORD05521,CUST0805,North,Lucknow,P018,Cricket Bat,Sports,5,1499,0.1,6745.5,910.56,Standard,2024-04-18,2024-04-23,4
ORD05522,CUST0562,South,Bangalore,P018,Cricket Bat,Sports,1,1499,0,1499,535.77,Standard,2023-04-28,2023-05-03,4
ORD05523,CUST0112,West,Pune,P001,Wireless Earbuds,Electronics,5,1299,0.1,5845.5,1909.36,Express,2023-08-03,2023-08-05,4
ORD05524,CUST1138,Central,Gwalior,P017,Business Strategy,Books,3,399,0.2,957.6,162.7,Overnight,2023-08-14,2023-08-15,2
ORD05525,CUST0207,South,Hyderabad,P009,Yoga Pants,Clothing,3,899,0.2,2157.6,665.99,Standard,2023-04-22,2023-04-27,4
ORD05526,CUST0324,South,Kochi,P019,Yoga Mat,Sports,3,699,0.05,1992.15,458.47,Overnight,2024-04-18,2024-04-19,4
ORD05527,CUST0116,North,Jaipur,P007,Women's Kurta Set,Clothing,1,999,0.15,849.15,166.48,Standard,2023-05-24,2023-05-29,5
ORD05528,CUST0976,South,Hyderabad,P002,Laptop Stand,Electronics,3,899,0.1,2427.3,526.52,Express,2024-03-19,2024-03-21,3
ORD05529,CUST0818,South,Chennai,P006,Men's Running Shoes,Clothing,2,1899,0.2,3038.4,512.61,Standard,2023-03-14,2023-03-19,4
ORD05530,CUST0306,North,Delhi,P003,USB-C Hub,Electronics,2,699,0,1398,224.83,Standard,2023-11-15,2023-11-20,2
ORD05531,CUST0035,South,Coimbatore,P016,Data Science Handbook,Books,1,699,0,699,255.94,Overnight,2023-12-02,2023-12-03,5
ORD05532,CUST0404,West,Surat,P007,Women's Kurta Set,Clothing,3,999,0.05,2847.15,940.28,Standard,2024-01-16,2024-01-21,4
ORD05533,CUST0518,East,Kolkata,P007,Women's Kurta Set,Clothing,5,999,0.15,4245.75,1579.03,Standard,2023-08-29,2023-09-03,5
ORD05534,CUST0520,West,Surat,P008,Denim Jacket,Clothing,4,1799,0,7196,1790.44,Standard,2024-05-29,2024-06-03,4
ORD05535,CUST0736,West,Mumbai,P006,Men's Running Shoes,Clothing,2,1899,0.15,3228.3,516.88,Standard,2024-06-05,2024-06-10,3
ORD05536,CUST0283,Central,Bhopal,P008,Denim Jacket,Clothing,5,1799,0.1,8095.5,2050.12,Express,2023-04-22,2023-04-24,4
ORD05537,CUST0939,West,Mumbai,P010,Cotton Hoodie,Clothing,5,1299,0.15,5520.75,1257.03,Overnight,2024-03-05,2024-03-06,4
ORD05538,CUST1160,West,Surat,P001,Wireless Earbuds,Electronics,2,1299,0.1,2338.2,810.52,Express,2023-06-11,2023-06-13,3
ORD05539,CUST0505,West,Mumbai,P017,Business Strategy,Books,4,399,0.25,1197.0,300.08,Standard,2023-12-29,2024-01-03,3
ORD05540,CUST1176,North,Delhi,P009,Yoga Pants,Clothing,1,899,0.2,719.2,234.91,Standard,2023-03-17,2023-03-22,4
ORD05541,CUST0212,West,Pune,P015,Python Programming,Books,1,499,0.2,399.2,98.64,Standard,2024-01-19,2024-01-24,3
ORD05542,CUST0281,West,Nagpur,P017,Business Strategy,Books,2,399,0,798,214.35,Express,2023-02-19,2023-02-21,5
ORD05543,CUST0857,South,Chennai,P015,Python Programming,Books,4,499,0.05,1896.2,588.79,Same Day,2023-07-24,2023-07-24,3
ORD05544,CUST0530,North,Delhi,P005,Webcam HD,Electronics,1,1599,0.05,1519.05,506.03,Standard,2023-10-15,2023-10-20,5
ORD05545,CUST0507,West,Surat,P017,Business Strategy,Books,2,399,0,798,236.19,Express,2023-11-23,2023-11-25,3
ORD05546,CUST0638,South,Coimbatore,P007,Women's Kurta Set,Clothing,5,999,0,4995,734.6,Express,2023-03-31,2023-04-02,2
ORD05547,CUST0776,East,Ranchi,P004,Mechanical Keyboard,Electronics,4,2499,0.05,9496.2,2016.99,Overnight,2024-04-19,2024-04-20,4
ORD05548,CUST0506,North,Jaipur,P016,Data Science Handbook,Books,2,699,0,1398,188.46,Standard,2023-10-07,2023-10-12,5
ORD05549,CUST0750,South,Hyderabad,P019,Yoga Mat,Sports,2,699,0.2,1118.4,332.51,Standard,2024-03-17,2024-03-22,4
ORD05550,CUST0005,South,Bangalore,P004,Mechanical Keyboard,Electronics,3,2499,0.1,6747.3,1728.33,Standard,2023-07-15,2023-07-20,5
ORD05551,CUST0017,North,Chandigarh,P010,Cotton Hoodie,Clothing,3,1299,0.2,3117.6,1068.46,Same Day,2023-02-28,2023-02-28,5
ORD05552,CUST1184,West,Ahmedabad,P008,Denim Jacket,Clothing,3,1799,0.2,4317.6,1312.17,Express,2024-04-23,2024-04-25,4
ORD05553,CUST1051,Central,Raipur,P009,Yoga Pants,Clothing,2,899,0,1798,649.25,Standard,2023-07-11,2023-07-16,5
ORD05554,CUST0769,West,Ahmedabad,P017,Business Strategy,Books,1,399,0.15,339.15,90.68,Express,2023-02-10,2023-02-12,5
ORD05555,CUST0404,West,Surat,P018,Cricket Bat,Sports,5,1499,0.15,6370.75,1979.12,Standard,2023-01-12,2023-01-17,3
ORD05556,CUST0504,South,Bangalore,P009,Yoga Pants,Clothing,4,899,0.15,3056.6,791.58,Standard,2023-07-14,2023-07-19,5
ORD05557,CUST1187,East,Bhubaneswar,P017,Business Strategy,Books,4,399,0,1596,307.19,Standard,2023-07-22,2023-07-27,4
ORD05558,CUST0359,East,Ranchi,P004,Mechanical Keyboard,Electronics,4,2499,0.05,9496.2,2924.45,Overnight,2023-07-17,2023-07-18,3
ORD05559,CUST1087,North,Jaipur,P001,Wireless Earbuds,Electronics,1,1299,0,1299,320.12,Express,2024-06-13,2024-06-15,5
ORD05560,CUST1018,West,Mumbai,P003,USB-C Hub,Electronics,3,699,0.1,1887.3,310.08,Standard,2023-09-23,2023-09-28,5
ORD05561,CUST0576,West,Mumbai,P015,Python Programming,Books,5,499,0.15,2120.75,416.2,Standard,2023-03-12,2023-03-17,5
ORD05562,CUST0267,East,Guwahati,P010,Cotton Hoodie,Clothing,5,1299,0,6495,2379.32,Express,2024-03-09,2024-03-11,5
ORD05563,CUST1139,North,Amritsar,P007,Women's Kurta Set,Clothing,5,999,0,4995,1594.18,Overnight,2023-07-03,2023-07-04,4
ORD05564,CUST1136,West,Mumbai,P004,Mechanical Keyboard,Electronics,3,2499,0.2,5997.6,2065.09,Standard,2023-06-23,2023-06-28,3
ORD05565,CUST0012,East,Guwahati,P006,Men's Running Shoes,Clothing,5,1899,0,9495,3393.67,Express,2024-03-18,2024-03-20,4
ORD05566,CUST0240,East,Guwahati,P017,Business Strategy,Books,1,399,0.05,379.05,142.66,Standard,2023-02-16,2023-02-21,4
ORD05567,CUST0080,North,Delhi,P015,Python Programming,Books,2,499,0.15,848.3,134.17,Standard,2024-06-24,2024-06-29,5
ORD05568,CUST0417,North,Delhi,P007,Women's Kurta Set,Clothing,5,999,0.1,4495.5,1255.81,Standard,2024-02-25,2024-03-01,3
ORD05569,CUST0319,Central,Raipur,P002,Laptop Stand,Electronics,4,899,0,3596,1352.05,Same Day,2023-03-18,2023-03-18,4
ORD05570,CUST0075,South,Bangalore,P005,Webcam HD,Electronics,3,1599,0,4797,815.77,Overnight,2024-03-09,2024-03-10,5
ORD05571,CUST0840,West,Pune,P015,Python Programming,Books,5,499,0.1,2245.5,657.33,Standard,2024-04-20,2024-04-25,5
ORD05572,CUST0802,North,Amritsar,P009,Yoga Pants,Clothing,1,899,0,899,154.41,Standard,2024-06-11,2024-06-16,3
ORD05573,CUST0222,South,Hyderabad,P005,Webcam HD,Electronics,4,1599,0.25,4797.0,1261.73,Standard,2023-05-08,2023-05-13,5
ORD05574,CUST0596,West,Ahmedabad,P011,Office Desk Chair,Furniture,4,8999,0,35996,13484.32,Standard,2024-02-14,2024-02-19,4
ORD05575,CUST0541,South,Kochi,P016,Data Science Handbook,Books,4,699,0.15,2376.6,636.14,Standard,2023-03-04,2023-03-09,4
ORD05576,CUST1123,West,Ahmedabad,P005,Webcam HD,Electronics,4,1599,0,6396,1514.22,Express,2023-11-15,2023-11-17,4
ORD05577,CUST1198,North,Delhi,P016,Data Science Handbook,Books,2,699,0,1398,338.54,Standard,2024-05-29,2024-06-03,5
ORD05578,CUST0893,South,Bangalore,P006,Men's Running Shoes,Clothing,3,1899,0.15,4842.45,1362.06,Standard,2023-04-29,2023-05-04,4
ORD05579,CUST1170,West,Pune,P001,Wireless Earbuds,Electronics,3,1299,0,3897,727.7,Express,2023-04-11,2023-04-13,3
ORD05580,CUST0572,North,Lucknow,P006,Men's Running Shoes,Clothing,5,1899,0.2,7596.0,2481.71,Standard,2024-04-22,2024-04-27,5
ORD05581,CUST0511,South,Coimbatore,P011,Office Desk Chair,Furniture,3,8999,0,26997,6383.18,Standard,2024-03-02,2024-03-07,4
ORD05582,CUST0243,North,Lucknow,P015,Python Programming,Books,4,499,0,1996,520.34,Same Day,2023-12-18,2023-12-18,4
ORD05583,CUST0370,West,Pune,P019,Yoga Mat,Sports,2,699,0.05,1328.1,365.22,Standard,2023-07-20,2023-07-25,5
ORD05584,CUST0361,South,Kochi,P020,Fitness Dumbbells,Sports,3,1999,0.05,5697.15,1716.71,Overnight,2023-06-22,2023-06-23,3
ORD05585,CUST1187,East,Bhubaneswar,P007,Women's Kurta Set,Clothing,1,999,0.1,899.1,115.59,Standard,2023-01-28,2023-02-02,4
ORD05586,CUST1044,South,Kochi,P015,Python Programming,Books,2,499,0.15,848.3,182.81,Express,2024-06-14,2024-06-16,5
ORD05587,CUST0140,East,Guwahati,P010,Cotton Hoodie,Clothing,1,1299,0.2,1039.2,389.82,Overnight,2024-03-16,2024-03-17,4
ORD05588,CUST0515,East,Patna,P020,Fitness Dumbbells,Sports,5,1999,0.25,7496.25,1427.77,Standard,2023-04-25,2023-04-30,4
ORD05589,CUST0837,North,Lucknow,P003,USB-C Hub,Electronics,2,699,0,1398,347.0,Overnight,2024-04-15,2024-04-16,4
ORD05590,CUST0252,East,Kolkata,P017,Business Strategy,Books,4,399,0,1596,501.39,Standard,2024-04-21,2024-04-26,5
ORD05591,CUST0212,West,Pune,P007,Women's Kurta Set,Clothing,3,999,0,2997,390.71,Express,2023-04-28,2023-04-30,5
ORD05592,CUST0482,South,Bangalore,P015,Python Programming,Books,3,499,0.15,1272.45,444.32,Express,2023-12-28,2023-12-30,4
ORD05593,CUST0538,South,Hyderabad,P019,Yoga Mat,Sports,3,699,0.05,1992.15,711.44,Express,2024-04-25,2024-04-27,3
ORD05594,CUST1008,West,Ahmedabad,P019,Yoga Mat,Sports,1,699,0.2,559.2,202.18,Express,2023-01-19,2023-01-21,4
ORD05595,CUST0325,West,Surat,P007,Women's Kurta Set,Clothing,4,999,0.1,3596.4,900.49,Standard,2023-02-16,2023-02-21,2
ORD05596,CUST0662,South,Kochi,P006,Men's Running Shoes,Clothing,4,1899,0,7596,1293.31,Same Day,2023-02-01,2023-02-01,5
ORD05597,CUST0064,East,Guwahati,P015,Python Programming,Books,5,499,0,2495,434.08,Standard,2023-09-14,2023-09-19,4
ORD05598,CUST0034,Central,Raipur,P017,Business Strategy,Books,5,399,0.25,1496.25,370.45,Standard,2023-11-11,2023-11-16,4
ORD05599,CUST1167,East,Ranchi,P010,Cotton Hoodie,Clothing,3,1299,0,3897,563.7,Overnight,2023-05-12,2023-05-13,5
ORD05600,CUST0492,North,Amritsar,P005,Webcam HD,Electronics,1,1599,0,1599,470.22,Same Day,2024-02-07,2024-02-07,4
ORD05601,CUST0163,South,Hyderabad,P003,USB-C Hub,Electronics,1,699,0.1,629.1,78.87,Overnight,2024-04-29,2024-04-30,4
ORD05602,CUST0845,South,Chennai,P015,Python Programming,Books,1,499,0,499,148.11,Express,2024-05-17,2024-05-19,3
ORD05603,CUST1185,South,Coimbatore,P007,Women's Kurta Set,Clothing,3,999,0.05,2847.15,489.63,Standard,2024-02-10,2024-02-15,2
ORD05604,CUST1006,North,Chandigarh,P007,Women's Kurta Set,Clothing,2,999,0.15,1698.3,322.59,Standard,2023-09-02,2023-09-07,4
ORD05605,CUST0819,North,Delhi,P012,Bookshelf 5-Tier,Furniture,3,4599,0.2,11037.6,3667.77,Express,2023-12-03,2023-12-05,1
ORD05606,CUST0645,North,Chandigarh,P010,Cotton Hoodie,Clothing,5,1299,0.15,5520.75,2057.72,Overnight,2024-01-12,2024-01-13,5
ORD05607,CUST0375,West,Pune,P016,Data Science Handbook,Books,5,699,0.05,3320.25,1038.69,Standard,2023-12-11,2023-12-16,5
ORD05608,CUST0579,South,Coimbatore,P016,Data Science Handbook,Books,1,699,0.05,664.05,247.65,Express,2024-02-29,2024-03-02,4
ORD05609,CUST0130,West,Ahmedabad,P009,Yoga Pants,Clothing,4,899,0.1,3236.4,930.07,Standard,2024-04-01,2024-04-06,1
ORD05610,CUST0185,South,Bangalore,P009,Yoga Pants,Clothing,2,899,0.2,1438.4,290.94,Standard,2023-04-29,2023-05-04,5
ORD05611,CUST0256,East,Guwahati,P007,Women's Kurta Set,Clothing,4,999,0.15,3396.6,696.59,Standard,2023-12-20,2023-12-25,4
ORD05612,CUST0011,West,Mumbai,P009,Yoga Pants,Clothing,5,899,0.05,4270.25,980.09,Same Day,2023-10-22,2023-10-22,4
ORD05613,CUST0498,South,Kochi,P003,USB-C Hub,Electronics,5,699,0.15,2970.75,473.35,Standard,2024-03-20,2024-03-25,4
ORD05614,CUST1180,West,Mumbai,P015,Python Programming,Books,1,499,0.1,449.1,85.18,Overnight,2024-02-02,2024-02-03,1
ORD05615,CUST0956,North,Lucknow,P001,Wireless Earbuds,Electronics,5,1299,0.05,6170.25,2197.06,Standard,2024-02-17,2024-02-22,3
ORD05616,CUST0292,South,Chennai,P004,Mechanical Keyboard,Electronics,3,2499,0.1,6747.3,2182.49,Standard,2023-03-14,2023-03-19,3
ORD05617,CUST0897,South,Hyderabad,P001,Wireless Earbuds,Electronics,3,1299,0.05,3702.15,1126.97,Standard,2024-02-08,2024-02-13,1
ORD05618,CUST0691,North,Jaipur,P005,Webcam HD,Electronics,2,1599,0.2,2558.4,695.01,Standard,2023-12-28,2024-01-02,4
ORD05619,CUST0445,Central,Gwalior,P017,Business Strategy,Books,5,399,0.2,1596.0,593.88,Standard,2023-01-11,2023-01-16,5
ORD05620,CUST1011,East,Ranchi,P016,Data Science Handbook,Books,4,699,0,2796,819.89,Express,2024-01-31,2024-02-02,1
ORD05621,CUST1108,South,Bangalore,P016,Data Science Handbook,Books,5,699,0.25,2621.25,834.59,Express,2023-07-27,2023-07-29,2
ORD05622,CUST0706,Central,Raipur,P017,Business Strategy,Books,5,399,0.05,1895.25,315.69,Standard,2024-06-24,2024-06-29,5
ORD05623,CUST0813,North,Lucknow,P008,Denim Jacket,Clothing,1,1799,0,1799,447.76,Overnight,2024-06-04,2024-06-05,5
ORD05624,CUST0939,West,Mumbai,P003,USB-C Hub,Electronics,3,699,0,2097,455.57,Express,2023-01-16,2023-01-18,5
ORD05625,CUST0535,East,Bhubaneswar,P015,Python Programming,Books,3,499,0.2,1197.6,434.67,Express,2023-10-06,2023-10-08,5
ORD05626,CUST1071,North,Delhi,P002,Laptop Stand,Electronics,3,899,0.05,2562.15,373.06,Standard,2024-05-23,2024-05-28,2
ORD05627,CUST0861,West,Ahmedabad,P003,USB-C Hub,Electronics,1,699,0.05,664.05,139.38,Express,2024-03-21,2024-03-23,4
ORD05628,CUST0705,South,Hyderabad,P001,Wireless Earbuds,Electronics,5,1299,0.1,5845.5,1535.75,Standard,2024-02-09,2024-02-14,4
ORD05629,CUST0100,North,Amritsar,P001,Wireless Earbuds,Electronics,4,1299,0,5196,963.85,Overnight,2023-09-16,2023-09-17,5
ORD05630,CUST1179,South,Hyderabad,P004,Mechanical Keyboard,Electronics,2,2499,0.05,4748.1,1164.1,Overnight,2023-01-07,2023-01-08,4
ORD05631,CUST0817,East,Patna,P015,Python Programming,Books,5,499,0.1,2245.5,426.21,Standard,2023-01-16,2023-01-21,2
ORD05632,CUST0503,East,Patna,P003,USB-C Hub,Electronics,3,699,0,2097,706.18,Express,2024-02-25,2024-02-27,5
ORD05633,CUST0316,South,Bangalore,P013,Study Table,Furniture,1,6999,0.1,6299.1,1724.44,Express,2023-08-10,2023-08-12,5
ORD05634,CUST0270,South,Coimbatore,P018,Cricket Bat,Sports,4,1499,0.05,5696.2,1262.23,Standard,2023-02-11,2023-02-16,3
ORD05635,CUST1187,East,Bhubaneswar,P015,Python Programming,Books,1,499,0.15,424.15,77.47,Same Day,2023-05-24,2023-05-24,2
ORD05636,CUST0604,West,Surat,P011,Office Desk Chair,Furniture,2,8999,0.1,16198.2,5300.95,Overnight,2024-01-27,2024-01-28,5
ORD05637,CUST0589,North,Jaipur,P001,Wireless Earbuds,Electronics,3,1299,0.05,3702.15,619.44,Standard,2024-04-01,2024-04-06,3
ORD05638,CUST0926,East,Kolkata,P016,Data Science Handbook,Books,4,699,0,2796,838.65,Standard,2023-07-11,2023-07-16,4
ORD05639,CUST0952,East,Bhubaneswar,P011,Office Desk Chair,Furniture,1,8999,0,8999,2803.03,Standard,2023-04-19,2023-04-24,5
ORD05640,CUST0950,East,Kolkata,P017,Business Strategy,Books,2,399,0.15,678.3,247.09,Express,2023-08-20,2023-08-22,4
ORD05641,CUST0711,North,Delhi,P008,Denim Jacket,Clothing,4,1799,0.25,5397.0,1039.03,Same Day,2023-01-12,2023-01-12,5
ORD05642,CUST0345,East,Kolkata,P016,Data Science Handbook,Books,5,699,0,3495,664.26,Standard,2023-05-23,2023-05-28,3
ORD05643,CUST0403,East,Patna,P010,Cotton Hoodie,Clothing,2,1299,0,2598,533.7,Standard,2024-05-22,2024-05-27,5
ORD05644,CUST0507,West,Surat,P011,Office Desk Chair,Furniture,2,8999,0.05,17098.1,3332.06,Overnight,2024-03-14,2024-03-15,2
ORD05645,CUST0780,West,Pune,P009,Yoga Pants,Clothing,4,899,0.1,3236.4,733.95,Express,2024-03-28,2024-03-30,4
ORD05646,CUST0988,West,Pune,P001,Wireless Earbuds,Electronics,1,1299,0.15,1104.15,166.55,Overnight,2024-02-22,2024-02-23,4
ORD05647,CUST0952,East,Bhubaneswar,P008,Denim Jacket,Clothing,2,1799,0.05,3418.1,677.33,Standard,2024-01-14,2024-01-19,5
